llm,story,voice_style,concreteness_specificity,register_level,language_mix,rhythm_syntax,syntax_complexity,paragraphing_lineation,sentence_form_preference,pov_distance,pov_person,pov_scope,tense,free_indirect_presence,narrator_reliability,structure_pacing,temporal_handling,narrative_modality,exposition_strategy,narrative_drive,tone_mood,tonal_span,rhetorical_stance,imagery_density,sensory_bias,motif_strategy,dialogue_density,dialogue_subtext,dialogue_markup,experimentation_degree,associative_gaps,metafictional_devices,closure_cadence,closure_form,genre_family,topic_domain,setting_time,setting_space,worldbuilding_intensity,conflict_type,stakes_level,cast_size,internal_external_ratio,realism_spectrum,ending_valence,prompt_dependency,evaluator_id,raw_path
gemini-2.5-pro,story_wc_168.txt,7.8,7.2,High,Monolingual,7.5,7.0,6.5,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Flashback,Balanced,Distributed,Idea,8.0,3.0,Earnest,8.5,Mixed,Threaded,3.5,6.0,Mixed,2.0,1.5,Absent,8.0,Resonant,Literary,Work,Contemporary,Rural,2.0,Internal,Moral,Duo,2.5,1.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_168.txt
gemini-2.5-pro,story_wc_166.txt,9.2,6.8,High,Monolingual,8.2,8.0,5.5,Balanced,7.5,ThirdLimited,Single,Past,Incidental,Reliable,7.2,Linear,Balanced,Distributed,Voice,9.0,3.0,Earnest,9.2,Visual,Transforming,0.0,0.0,Minimal,4.0,2.0,Absent,8.0,Resonant,Fabulist,Existential,Future,Rural,3.0,Internal,Existential,Solo,2.0,8.8,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_166.txt
gemini-2.5-pro,story_wc_170.txt,8.0,7.5,High,Monolingual,7.5,7.0,5.5,Balanced,4.5,ThirdOmniscient,Single,Past,Absent,Reliable,7.5,Linear,Scenic,Minimal,Voice,8.8,3.0,Earnest,8.5,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Urban,2.5,Internal,Existential,Solo,3.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_170.txt
gemini-2.5-pro,story_wc_161.txt,8.0,8.5,High,Monolingual,7.5,7.0,6.0,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,8.5,6.5,Earnest,8.5,Visual,Transforming,3.0,7.0,Mixed,2.0,1.0,Absent,8.5,Resonant,Literary,Memory,Timeless,Workplace,2.0,Internal,Existential,Small,2.5,1.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_161.txt
gemini-2.5-pro,story_wc_178.txt,8.5,7.5,High,Monolingual,8.0,7.8,6.5,Hypotaxis,5.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.5,3.0,Earnest,8.5,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.0,Resonant,Literary,Existential,Historical,Workplace,4.5,Internal,Existential,Solo,2.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_178.txt
gemini-2.5-pro,story_wc_167.txt,8.3,6.8,High,Monolingual,7.5,7.2,5.5,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Reflective,Distributed,Idea,8.5,3.0,NA,8.2,Visual,Transforming,0.0,0.0,Minimal,2.0,1.5,Absent,8.0,Resonant,Literary,Existential,Timeless,Rural,2.0,Internal,Existential,Solo,2.0,3.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_167.txt
gemini-2.5-pro,story_wc_176.txt,8.8,7.8,High,Monolingual,7.9,7.5,5.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Idea,8.2,3.0,Earnest,8.5,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.0,Resonant,Fabulist,Memory,Future,Workplace,4.5,Internal,Moral,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_176.txt
gemini-2.5-pro,story_wc_177.txt,8.7,6.5,High,Monolingual,7.8,7.5,6.0,Balanced,8.0,ThirdLimited,Single,Past,Sustained,Reliable,6.0,Braided,Balanced,Distributed,Idea,8.5,3.0,Earnest,7.5,Mixed,Transforming,0.0,0.0,Minimal,4.5,3.5,Absent,8.0,Resonant,Speculative,Existential,Future,Rural,3.5,Internal,Existential,Solo,2.5,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_177.txt
gemini-2.5-pro,story_wc_163.txt,7.8,7.2,High,Monolingual,7.5,7.2,5.8,Balanced,6.8,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Character,8.5,3.5,Earnest,8.2,Visual,Transforming,3.0,6.0,Mixed,2.0,2.0,Absent,8.7,Resonant,Literary,Existential,Future,Workplace,4.5,Internal,Existential,Duo,3.5,6.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_163.txt
gemini-2.5-pro,story_wc_180.txt,8.5,8.0,High,Monolingual,7.5,7.0,6.0,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,8.0,4.5,Earnest,8.5,Mixed,Transforming,1.0,5.0,Mixed,2.0,1.5,Absent,8.5,Resonant,Fabulist,Family,Timeless,Abstract,4.0,Internal,Relational,Solo,2.0,8.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_180.txt
gemini-2.5-pro,story_wc_173.txt,9.0,6.0,High,Monolingual,8.0,8.5,5.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.5,3.0,Earnest,8.5,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.0,Resonant,Fabulist,Social,Timeless,Urban,4.0,Societal,Moral,Solo,3.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_173.txt
gemini-2.5-pro,story_wc_169.txt,8.3,6.8,High,Monolingual,7.6,7.5,4.6,Hypotaxis,6.4,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.8,3.0,Earnest,8.6,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.4,Resonant,Speculative,Existential,Timeless,Rural,4.5,Internal,Existential,Solo,3.2,8.7,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_169.txt
gemini-2.5-pro,story_wc_179.txt,8.5,4.0,High,Monolingual,7.5,7.5,5.0,Hypotaxis,5.5,ThirdLimited,Single,Past,Absent,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.0,3.0,Earnest,8.0,Mixed,Transforming,0.0,0.0,Minimal,4.0,3.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,4.0,Supernatural,Existential,Duo,3.5,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_179.txt
gemini-2.5-pro,story_wc_18.txt,8.8,8.1,High,Monolingual,8.2,7.2,6.2,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,9.1,3.2,Earnest,9.0,Visual,Transforming,0.0,0.0,Minimal,3.1,2.0,Absent,7.6,Resonant,Fabulist,Memory,Timeless,Rural,2.5,Internal,Existential,Solo,2.1,7.2,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_18.txt
gemini-2.5-pro,story_wc_182.txt,8.7,6.8,High,Monolingual,7.6,7.8,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.8,Linear,Balanced,Distributed,Idea,8.6,3.5,Earnest,8.2,Mixed,Threaded,1.5,3.0,Minimal,2.0,1.0,Incidental,7.2,Resonant,Literary,Memory,Timeless,Abstract,6.0,Societal,Existential,Duo,4.0,8.8,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_182.txt
gemini-2.5-pro,story_wc_174.txt,8.2,6.8,High,Monolingual,7.6,7.4,5.6,Hypotaxis,7.0,ThirdLimited,Single,Past,Incidental,Reliable,4.0,Linear,Reflective,Distributed,Idea,8.3,3.0,Earnest,8.0,Mixed,Transforming,1.0,5.0,Minimal,3.0,2.0,Incidental,6.5,Resonant,Literary,Existential,Contemporary,Urban,2.0,Internal,Moral,Solo,2.0,2.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_174.txt
gemini-2.5-pro,story_wc_185.txt,8.7,7.5,High,Monolingual,7.5,7.5,6.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,7.5,Linear,Balanced,Distributed,Situation,8.5,2.0,Earnest,8.0,Auditory,Threaded,0.0,0.0,Minimal,3.0,1.5,Absent,8.5,Resonant,Literary,Existential,Timeless,Abstract,4.0,Environmental,Existential,Solo,3.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_185.txt
gemini-2.5-pro,story_wc_183.txt,8.3,7.2,High,Monolingual,7.5,7.8,6.0,Hypotaxis,8.0,ThirdLimited,Single,Past,Sustained,Reliable,6.0,Linear,Reflective,Distributed,Character,8.7,4.5,Earnest,8.5,Mixed,Transforming,0.0,0.0,Minimal,3.5,3.0,Absent,7.8,Decisive,Literary,Memory,Timeless,Transit,3.0,Internal,Existential,Solo,1.5,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_183.txt
gemini-2.5-pro,story_wc_171.txt,8.8,8.2,High,Monolingual,8.0,7.6,6.8,Hypotaxis,5.5,ThirdLimited,Single,Past,Incidental,Reliable,8.2,Linear,Scenic,Distributed,Character,8.8,3.0,Earnest,8.7,Visual,Threaded,2.0,7.2,BeatHeavy,2.0,1.0,Absent,8.0,Resonant,Literary,War,Timeless,Abstract,3.8,Interpersonal,Existential,Small,4.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_171.txt
gemini-2.5-pro,story_wc_186.txt,8.5,7.2,High,Monolingual,7.8,7.0,6.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.5,3.0,Earnest,8.0,Mixed,Transforming,0.0,0.0,Minimal,2.0,1.5,Absent,8.5,Resonant,Speculative,Existential,Future,Workplace,4.0,Internal,Existential,Solo,2.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_186.txt
gemini-2.5-pro,story_wc_19.txt,8.7,7.1,High,Monolingual,8.4,7.6,6.5,Balanced,7.5,ThirdLimited,Single,Past,Incidental,Reliable,6.8,Linear,Balanced,Distributed,Character,8.6,4.8,Earnest,8.9,Mixed,Transforming,0.0,0.0,Minimal,3.2,2.1,Absent,8.7,Resonant,Fabulist,Existential,Timeless,Abstract,3.5,Internal,Existential,Solo,1.5,8.6,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_19.txt
gemini-2.5-pro,story_wc_190.txt,8.5,6.5,High,Monolingual,8.0,7.5,6.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,9.0,3.0,Earnest,8.0,Auditory,Transforming,3.5,3.0,Mixed,2.0,1.5,Absent,8.5,Circular,Fabulist,Existential,Timeless,Transit,4.5,Internal,Existential,Duo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_190.txt
gemini-2.5-pro,story_wc_187.txt,8.6,6.6,High,Monolingual,7.7,7.6,5.8,Hypotaxis,7.4,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Idea,8.5,3.2,Earnest,8.8,Mixed,Transforming,0.0,0.0,Minimal,2.1,2.0,Absent,8.6,Resonant,Literary,Memory,Future,Abstract,6.0,Internal,Existential,Solo,3.2,8.1,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_187.txt
gemini-2.5-pro,story_wc_194.txt,8.6,7.5,High,Monolingual,7.6,7.5,5.5,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.8,3.0,Earnest,8.5,Mixed,Transforming,0.0,0.0,Minimal,2.0,2.0,Absent,8.5,Resonant,Literary,Family,Timeless,Domestic,3.0,Internal,Existential,Solo,1.5,6.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_194.txt
gemini-2.5-pro,story_wc_188.txt,8.8,7.9,High,Monolingual,8.0,7.5,6.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.5,3.0,Earnest,8.5,Mixed,Transforming,1.0,2.0,Minimal,3.0,2.0,Absent,8.0,Resonant,Fabulist,Existential,Timeless,Abstract,4.0,Internal,Existential,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_188.txt
gemini-2.5-pro,story_wc_181.txt,8.6,6.8,High,Monolingual,8.0,7.8,6.0,Hypotaxis,7.2,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Reflective,Distributed,Idea,8.5,3.0,Earnest,8.7,Visual,Transforming,0.0,0.0,Minimal,3.5,2.0,Absent,7.5,Resonant,Fabulist,Existential,Timeless,Abstract,5.5,Internal,Existential,Solo,1.5,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_181.txt
gemini-2.5-pro,story_wc_184.txt,7.8,7.4,High,Monolingual,7.5,7.0,6.0,Balanced,5.5,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,7.6,3.0,Earnest,7.0,Mixed,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.2,Resonant,Fabulist,Work,Timeless,Workplace,4.5,Supernatural,Professional,Solo,3.5,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_184.txt
gemini-2.5-pro,story_wc_191.txt,7.8,8.2,High,Monolingual,7.5,7.0,6.0,Balanced,5.0,ThirdLimited,Single,Past,Absent,Reliable,6.5,Linear,Scenic,Distributed,Situation,8.5,3.0,Earnest,8.8,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.5,Resonant,Speculative,Memory,Future,Abstract,6.5,Societal,Existential,Solo,7.0,8.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_191.txt
gemini-2.5-pro,story_wc_196.txt,7.8,8.6,High,Monolingual,7.0,7.2,6.0,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,7.5,Linear,Balanced,Distributed,Character,8.5,3.0,Earnest,8.0,Mixed,Threaded,0.0,0.0,Minimal,1.5,1.0,Absent,8.5,Resonant,Literary,Memory,Contemporary,Workplace,2.0,Internal,Relational,Solo,1.5,0.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_196.txt
gemini-2.5-pro,story_wc_197.txt,8.7,8.2,High,Monolingual,7.3,7.2,6.6,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,6.2,Linear,Balanced,Distributed,Character,8.8,3.2,Earnest,8.9,Visual,Threaded,0.0,0.0,Minimal,3.1,2.0,Absent,7.4,Resonant,Speculative,Social,Future,Urban,5.7,Societal,Moral,Solo,4.0,7.2,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_197.txt
gemini-2.5-pro,story_wc_192.txt,8.5,6.8,High,Monolingual,7.8,7.2,6.5,Hypotaxis,7.2,ThirdLimited,Alternating,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,8.8,3.0,Earnest,8.2,Mixed,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,7.2,Resonant,Fabulist,Existential,Contemporary,Domestic,2.0,Interpersonal,Relational,Duo,2.5,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_192.txt
gemini-2.5-pro,story_wc_20.txt,8.6,8.3,High,Monolingual,8.4,8.1,6.4,Balanced,7.2,ThirdLimited,Single,Past,Incidental,Reliable,8.7,Linear,Balanced,Distributed,Character,9.2,3.0,Earnest,8.8,Mixed,Transforming,0.0,0.0,Minimal,2.0,1.0,Absent,8.6,Resonant,Literary,Memory,Timeless,Workplace,3.0,Internal,Existential,Solo,2.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_20.txt
gemini-2.5-pro,story_wc_200.txt,8.5,7.5,High,Monolingual,7.5,6.5,7.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,9.0,4.5,Earnest,8.0,Auditory,Transforming,2.0,5.0,Mixed,2.0,1.5,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Rural,2.5,Supernatural,Existential,Duo,3.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_200.txt
gemini-2.5-pro,story_wc_199.txt,8.7,7.0,High,Monolingual,7.5,7.2,6.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.8,3.0,Earnest,8.5,Visual,Transforming,0.0,0.0,Minimal,2.5,2.0,Absent,8.5,Decisive,Fabulist,Nature,Timeless,Abstract,6.0,Environmental,Existential,Solo,3.5,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_199.txt
gemini-2.5-pro,story_wc_189.txt,8.7,7.8,High,Monolingual,8.2,7.9,6.5,Hypotaxis,7.2,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Reflective,Distributed,Idea,8.5,3.0,Earnest,8.8,Visual,Transforming,1.0,7.0,Minimal,2.0,3.0,Absent,8.0,Resonant,Literary,Existential,Timeless,Rural,1.0,Interpersonal,Relational,Duo,2.0,1.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_189.txt
gemini-2.5-pro,story_wc_204.txt,8.8,6.0,High,Monolingual,7.6,7.4,6.0,Balanced,3.8,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Idea,8.7,3.0,Earnest,8.6,Visual,Transforming,0.0,0.0,Minimal,5.2,2.0,Absent,7.4,Resonant,Fabulist,Existential,Timeless,Abstract,5.5,Internal,Existential,Solo,3.5,9.2,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_204.txt
gemini-2.5-pro,story_wc_2.txt,8.2,8.0,High,Monolingual,7.5,7.5,6.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.5,4.0,Earnest,8.8,Visual,Transforming,0.0,0.0,Minimal,2.0,2.0,Absent,8.0,Resonant,Literary,Existential,Timeless,Rural,2.5,Internal,Existential,Solo,3.0,6.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_2.txt
gemini-2.5-pro,story_wc_193.txt,7.8,8.5,High,Occasional,7.5,7.0,6.0,Balanced,6.8,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.5,4.5,Earnest,8.2,Visual,Transforming,1.0,2.0,Minimal,3.0,1.5,Absent,8.5,Decisive,Speculative,Existential,Future,Workplace,5.5,Internal,Existential,Solo,3.5,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_193.txt
gemini-2.5-pro,story_wc_195.txt,8.7,7.8,High,Monolingual,8.2,7.9,6.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,8.0,Linear,Balanced,Distributed,Situation,8.9,3.0,Earnest,8.6,Visual,Threaded,0.5,2.0,Minimal,2.0,1.0,Incidental,8.5,Circular,Fabulist,Existential,Timeless,Abstract,5.5,Supernatural,Existential,Solo,5.0,9.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_195.txt
gemini-2.5-pro,story_wc_202.txt,8.6,7.6,High,Monolingual,7.4,7.1,5.5,Balanced,8.1,First,Single,Past,Absent,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.7,3.0,Earnest,8.6,Visual,Threaded,0.2,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Memory,Timeless,Urban,5.0,Societal,Moral,Solo,3.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_202.txt
gemini-2.5-pro,story_wc_206.txt,8.5,7.5,High,Monolingual,8.0,7.5,6.5,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,9.0,4.0,Earnest,8.5,Mixed,Threaded,0.5,2.0,Minimal,2.0,1.0,Absent,8.5,Decisive,Fabulist,Work,Timeless,Workplace,5.0,Supernatural,Existential,Solo,4.0,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_206.txt
gemini-2.5-pro,story_wc_207.txt,8.6,8.9,High,Monolingual,8.0,7.4,6.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Idea,8.7,2.5,Earnest,9.0,Mixed,Transforming,0.0,0.0,Minimal,2.5,2.0,Absent,8.5,Resonant,Fabulist,Existential,Contemporary,Rural,3.0,Internal,Existential,Solo,2.5,7.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_207.txt
gemini-2.5-pro,story_wc_205.txt,8.8,6.8,High,Monolingual,8.0,7.8,6.0,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,5.0,Linear,Reflective,Distributed,Idea,8.0,4.5,Earnest,8.5,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,7.0,Resonant,Literary,Existential,Future,Urban,5.5,Interpersonal,Existential,Solo,2.5,8.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_205.txt
gemini-2.5-pro,story_wc_213.txt,8.0,7.0,High,Monolingual,7.5,6.5,7.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,7.5,Linear,Balanced,Distributed,Plot,9.0,3.0,Earnest,8.0,Auditory,Transforming,0.0,0.0,Minimal,3.0,1.0,Absent,8.0,Resonant,Speculative,Nature,Future,Workplace,4.5,Internal,Moral,Solo,3.5,7.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_213.txt
gemini-2.5-pro,story_wc_203.txt,7.8,8.2,High,Monolingual,7.0,7.2,6.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,8.0,3.0,Earnest,8.5,NA,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,8.5,Resonant,Literary,Existential,Contemporary,Workplace,2.0,Supernatural,Existential,Duo,3.5,6.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_203.txt
gemini-2.5-pro,story_wc_211.txt,8.2,7.5,High,Monolingual,7.8,7.6,1.5,Hypotaxis,7.0,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Flashback,Reflective,Distributed,Idea,8.8,2.5,Earnest,8.0,Auditory,Transforming,0.5,1.0,Minimal,2.0,2.0,Absent,6.5,Suspended,Speculative,Existential,Future,Urban,5.5,Supernatural,Existential,Solo,3.5,8.0,Ambiguous,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_211.txt
gemini-2.5-pro,story_wc_21.txt,8.2,8.5,High,Monolingual,7.8,7.5,6.5,Hypotaxis,6.5,ThirdLimited,Single,Past,Absent,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.8,4.0,Earnest,8.6,Mixed,Transforming,0.0,10.0,Minimal,3.5,3.0,Incidental,7.0,Resonant,Literary,Memory,Future,Transit,4.0,Internal,Moral,Duo,2.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_21.txt
gemini-2.5-pro,story_wc_208.txt,8.2,7.6,High,Monolingual,7.8,7.2,5.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Situation,8.5,5.8,Earnest,8.8,Mixed,Transforming,0.0,0.0,Minimal,2.5,1.5,Absent,8.0,Resonant,Literary,Nature,Future,Rural,3.0,Environmental,Physical,Solo,5.5,6.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_208.txt
gemini-2.5-pro,story_wc_198.txt,8.8,7.4,High,Monolingual,7.6,7.8,4.6,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,8.0,Linear,Scenic,Distributed,Situation,8.9,3.0,Earnest,8.9,Mixed,Threaded,0.0,0.0,Minimal,3.2,2.0,Absent,8.6,Resonant,Fabulist,Memory,Timeless,Abstract,3.5,Supernatural,Existential,Solo,4.0,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/gemini-2.5-pro/story_wc_198.txt
